,usageclass,checkouttype,materialtype,checkoutyear,checkoutmonth,checkouts,title,creator,subjects,publisher,publicationyear
107,Physical,Horizon,BOOK,2007,12,1,Fertile ground women earth and the limits of control,,"Ecofeminism, Birth control Social aspects, Fertility Human Social aspects",,
108,Physical,Horizon,BOOK,2007,12,6,Step into writing : a basic writing text / Margaret Bonner.,"Bonner, Margaret","English language Textbooks for foreign speakers, English language Rhetoric Problems exercises etc, English language Grammar Problems exercises etc, Report writing Problems exercises etc","Addison-Wesley,",c1994.
109,Physical,Horizon,SOUNDDISC,2007,12,1,"3 years, 5 months and 2 days in the life of-- [sound recording] / Arrested Development.",Arrested Development (Musical group),Rap Music,"Chrysalis ; BMG Direct Marketing,",p1992.
110,Physical,Horizon,BOOK,2007,12,1,"Ser justos : un libro sobre la justicia / por Mary Small ; ilustrado por Stacey Previn ; traducción, Patricia Abello.","Small, Mary","Fairness Juvenile literature, Spanish language materials","Picture Window Books,",c2008.
111,Physical,Horizon,VIDEOCASS,2007,12,1,Wizard of Oz,,"Feature films, Musical films",,
112,Physical,Horizon,"ER, VIDEODISC",2007,12,2,Macbeth [videorecording] / by William Shakespeare ; presented by the British Broadcasting Corporation ; produced by Shaun Sutton ; directed by Jack Gold ; a BBC Television production in association with Time-Life Television.,,"Macbeth King of Scotland 11th century Drama, Regicides Scotland Drama, Video recordings for the hearing impaired","Ambrose Video Pub.,",[2000 or 2001]
113,Physical,Horizon,BOOK,2007,12,2,Madagascar,,"Madagascar, Madagascar Juvenile literature",,
114,Physical,Horizon,VIDEODISC,2007,12,4,A woman under the influence [videorecording] / Janus Films ; produced by Sam Shaw ; written and directed by John Cassavetes ; Faces Distribution Corporation.,,"Man woman relationships Drama, Feature films, Fiction films, Video recordings for the hearing impaired","Criterion Collection ; Distributed by Home Vision Entertainment,","[2004], c1974."
115,Physical,Horizon,VIDEOCASS,2007,12,2,Song of love,,"Feature films, Musicians Drama, Schumann Clara 1819 1896 Drama",,
116,Physical,Horizon,SOUNDCASS,2007,12,2,Prisoners base,,"Mystery fiction, New York N Y Fiction, Private investigators New York State New York Fiction, Wolfe Nero Fictitious character Fiction",,
117,Physical,Horizon,BOOK,2007,12,2,Winston Churchill / James C. Humes.,"Humes, James C.","Churchill Winston 1874 1965, Prime ministers Great Britain Biography","DK,",2003.
118,Physical,Horizon,BOOK,2007,12,3,The young person's guide to Shakespeare : with performances on CD by the Royal Shakespeare Company / book written by Anita Ganeri.,"Ganeri, Anita, 1961-","Shakespeare William 1564 1616 Juvenile literature, Dramatists English Early modern 1500 1700 Biography Juvenile literature, Authors English Juvenile literature","Harcourt Brace,",1999.
119,Physical,Horizon,BOOK,2007,12,1,mad trapper of Rat River,,"Royal Canadian Mounted Police, Johnson Albert d 1932, Criminals Northwest Territories",,
120,Physical,Horizon,BOOK,2007,12,7,How many miles to Bethlehem? / Kevin Crossley-Holland ; illustrated by Peter Malone.,"Crossley-Holland, Kevin","Jesus Christ Nativity Juvenile literature, Christmas Juvenile literature, Christmas","Arthur A. Levine Books,",2004.
121,Physical,Horizon,BOOK,2007,12,1,witness at the wedding a Fethering mystery,,"Large type books, Mystery fiction, England Fiction, Women detectives England Fiction, Weddings Fiction, Female friendship Fiction, Retired women Fiction, Seddon Carole Fictitious character Fiction, Jude Fictitious character Brett Fiction",,
122,Physical,Horizon,BOOK,2007,12,6,Peach girl change of heart 10,,"Graphic novels Japan, Comic books strips etc, Teenagers Japan Comic books strips etc",,
123,Physical,Horizon,SOUNDDISC,2007,12,4,She has no strings Apollo,,"Popular instrumental music 1991 2000, Rock music 2001 2010",,
124,Physical,Horizon,BOOK,2007,12,1,dons and Mr Dickens the strange case of the Oxford Christmas plot a secret Victorian journal attributed to Wilkie Collins,,"Historical fiction, Mystery fiction, College teachers Fiction, Oxford England Fiction, Novelists Fiction, Collins Wilkie 1824 1889 Fiction, Dickens Charles 1812 1870 Fiction",,
125,Physical,Horizon,VIDEOCASS,2007,12,7,Remember the Titans,,"Video recordings for the hearing impaired, Football coaches Drama",,
126,Physical,Horizon,BOOK,2007,12,3,Boy girl boy,,"Self perception Fiction, Friendship Fiction, Homosexuality Fiction",,
127,Physical,Horizon,VIDEODISC,2007,12,5,Yang Qianhua MV karaoke DVD,,"Music videos, Songs Chinese China Hong Kong, Popular music China Hong Kong",,
128,Physical,Horizon,BOOK,2007,12,1,Good kids how you and your kids can successfully navigate the teen years,,"Parent and teenager United States, Teenagers United States Case studies, Success in adolescence United States Case studies",,
129,Physical,Horizon,BOOK,2007,12,1,Inside dinosaurs and other prehistoric creatures,,"Dinosaurs Anatomy Juvenile literature, Animals Fossil Anatomy Juvenile literature, Dinosaurs Anatomy, Prehistoric animals Anatomy",,
130,Physical,Horizon,BOOK,2007,12,5,Good morning sweetie pie and other poems for little children / by Cynthia Rylant ; illustrated by Jane Dyer.,"Rylant, Cynthia","Families Juvenile poetry, Childrens poetry American Juvenile literature, Parent and child Juvenile poetry, Babies Poetry, American poetry Juvenile literature","Simon & Schuster Books for Young Readers,",c2002.
131,Physical,Horizon,SOUNDDISC,2007,12,5,secret migration,,Rock music 2001 2010,,
132,Physical,Horizon,BOOK,2007,12,7,Are men necessary? : when sexes collide / Maureen Dowd.,"Dowd, Maureen","Sex role United States, Man woman relationships United States, Feminism United States, Women United States, Men United States, Popular culture United States, United States Social conditions 21st century","G.P. Putnam's Sons,",c2005.
133,Physical,Horizon,BOOK,2007,12,1,A misfit's manifesto : the spiritual journey of a rock & roll heart : a memoir / Donna Gaines.,"Gaines, Donna, 1951-","Gaines Donna 1951, Rock music fans New York State Biography, Sociologists New York State Biography","Villard,",c2003.
134,Physical,Horizon,BOOK,2007,12,1,"The Truman era, 1945-1952 / I.F. Stone ; with an introduction by Robert Sklar.","Stone, I. F. (Isidor Feinstein), 1907-1989","Truman Harry S 1884 1972, United States History 1945 1953, United States Politics and government 1945 1953","Little, Brown,",[1988]
135,Physical,Horizon,BOOK,2007,12,3,Honeymoon husband,,"Love stories, Spouses Fiction, Hawaii Fiction, Honeymoons Fiction, Triangles Interpersonal relations Fiction, Contests Fiction",,
136,Physical,Horizon,BOOK,2007,12,2,Death wish,,"Graphic novels, Science fiction comic books strips etc, Batgirl Fictitious character Comic books strips etc",,
137,Physical,Horizon,SOUNDDISC,2007,12,5,Hangable auto bulb,,"Underground dance music, Popular music 1991 2000",,
138,Physical,Horizon,SOUNDDISC,2007,12,1,Tito Manlio,,Operas,,
139,Physical,Horizon,BOOK,2007,12,1,Ten silly dogs a countdown story,,"Counting, Stories in rhyme, Dogs Fiction",,
140,Digital,OverDrive,AUDIOBOOK,2007,12,1,Dot The Fire Dog (Unabridged),Lisa Desimini,Juvenile Fiction,"Weston Woods Studios Inc., a subsidiary of Scholastic Inc.",2007
141,Physical,Horizon,BOOK,2007,12,8,Jackalope / written by Janet Stevens & Susan Stevens Crummel ; illustrated by Janet Stevens.,"Stevens, Janet,","Jackrabbits Juvenile fiction, Horns Juvenile fiction, Magic Fiction, Honesty Fiction, Self acceptance Juvenile fiction, Desert animals Juvenile fiction, Humorous stories","Harcourt,",c2003.
142,Physical,Horizon,BOOK,2007,12,1,Everyday fashions of the fifties as pictured in Sears catalogs / edited and with an introduction by Joanne Olian.,,"Costume United States History 20th century, Fashion United States History 20th century, Sears Roebuck and Company Catalogs, Nineteen fifties","Dover Publications,",2002.
143,Physical,Horizon,BOOK,2007,12,1,Angel,,"Suspense fiction, Washington D C Fiction, Drug abuse and crime Washington D C Fiction",,
144,Physical,Horizon,BOOK,2007,12,2,Dream thief,,"Fantasy fiction, Childrens stories",,
145,Physical,Horizon,VIDEOCASS,2007,12,1,VeggieTales A Snoodles tale,,"Animated films, Christian life Fiction, Video recordings for the hearing impaired, Childrens films, Self perception Fiction, Self esteem Fiction, Embarrassment Fiction",,
146,Physical,Horizon,MIXED,2007,12,1,ILLM Purity and exile violence memory and national cosmology among Hutu refugees in Tanzania,,,,
147,Physical,Horizon,BOOK,2007,12,19,"Good work, Amelia Bedelia / by Peggy Parish ; pictures by Lynn Sweat.","Parish, Peggy","Amelia Bedelia Fictitious character Juvenile fiction, Humorous stories","Greenwillow Books,",c1976.
148,Physical,Horizon,BOOK,2007,12,1,Uncatalogued a booklovers mystery,,"Mystery fiction, Plumtree Alex Fictitious character Fiction",,
149,Physical,Horizon,SOUNDDISC,2007,12,1,<Unknown Title>,,"Concertos Piano, Symphonic poems",,
150,Physical,Horizon,SOUNDCASS,2007,12,1,Red harvest,,"Mystery fiction, Private investigators United States Fiction, Continental Op Fictitious character Fiction",,
151,Physical,Horizon,SOUNDDISC,2007,12,6,We all love Ennio Morricone,,"Motion picture music Excerpts Arranged, Motion picture music Excerpts",,
152,Physical,Horizon,BOOK,2007,12,1,Maps of the imagination : the writer as cartographer / Peter Turchi.,"Turchi, Peter, 1960-","Fiction History and criticism Theory etc, Cartography","Trinity University Press,",c2004.
153,Physical,Horizon,BOOK,2007,12,1,Calligraphy & illumination : a history and practical guide / Patricia Lovett.,"Lovett, Patricia","Calligraphy, Illumination of books and manuscripts","Harry N. Abrams,",2000.
154,Physical,Horizon,BOOK,2007,12,1,How to have a baby and still live in the real world,,"Pregnancy, Pregnancy Humor",,
155,Physical,Horizon,BOOK,2007,12,1,Paradise family guides Maui,,Maui Hawaii Guidebooks,,
156,Physical,Horizon,BOOK,2007,12,23,Surveillance / Jonathan Raban.,"Raban, Jonathan","Seattle Wash Fiction, Electronic surveillance Fiction, Psychological fiction","Pantheon Books,",c2006.
157,Physical,Horizon,SOUNDDISC,2007,12,1,kid in the mirror,,"Songs, Childrens songs Juvenile sound recordings",,
158,Digital,OverDrive,EBOOK,2007,12,1,"On a Wicked Dawn: Cynster Family Series, Book 10",STEPHANIE LAURENS,"Fiction, Historical Fiction, Romance",HarperCollins Publishers Inc.,2005
159,Physical,Horizon,BOOK,2007,12,1,Will Smith,,"Actors United States Biography Juvenile literature, Rap musicians United States Biography Juvenile literature, Smith Will Juvenile literature",,
160,Physical,Horizon,BOOK,2007,12,1,Dune House Corrino,,"Science fiction, Dune Imaginary place Fiction, Washington Authors Collection",,
161,Physical,Horizon,BOOK,2007,12,1,The Pillars of Hercules : a grand tour of the Mediterranean / Paul Theroux.,"Theroux, Paul",Mediterranean Region Description and travel,"G.P. Putnam's Sons,",c1995.
162,Physical,Horizon,SOUNDDISC,2007,12,1,Ultimate alternative wavers [sound recording],Built to Spill (Musical group),"Rock music 1991 2000, Grunge music","C/Z records,",p1993.
163,Physical,Horizon,BOOK,2007,12,1,Krazy Ignatz a wild warmth of chromatic gravy coalescing the complete full page comic strips with the usual extra rarities 1935 36,,"Graphic novels, Comic books strips etc, Krazy Kat Fictitious character Comic books strips etc, Ignatz Fictitious character Comic books strips etc",,
164,Physical,Horizon,BOOK,2007,12,1,Hamlet,,,,
165,Physical,Horizon,BOOK,2007,12,1,Bloodwalk,,"Fantasy fiction, Wizards Fiction",,
166,Physical,Horizon,VIDEOCASS,2007,12,1,Where the red fern grows,,"Feature films, Childrens films, Animal films, Dogs Drama, Dogs Drama, Ozark Mountains Drama",,
167,Physical,Horizon,BOOK,2007,12,3,Lost scriptures books that did not make it into the New Testament,,Apocryphal books New Testament,,
168,Physical,Horizon,BOOK,2007,12,1,Hero tales from many lands. Illustrated by Gordon Laite.,"Hazeltine, Alice Isabel, 1878-1959",Folklore,Abingdon Press,[1961]
169,Physical,Horizon,BOOK,2007,12,1,What is God,,God,,
170,Physical,Horizon,BOOK,2007,12,3,book of secrets unlocking the hidden dimensions of your life,,"Spiritual life, Life skills, Meditations",,
171,Physical,Horizon,SOUNDDISC,2007,12,2,Zuo Lin you Li 04 kai xin yan chang hui 3CD,,"Songs Chinese, Popular music China 2001 2010",,
172,Physical,Horizon,SOUNDDISC,2007,12,1,Symphony no 9 in D minor op 125 Choral Fidelio overture op 72b,,"Symphonies, Overtures",,
173,Physical,Horizon,VIDEOCASS,2007,12,1,Indonesia the Eastern Islands,,Indonesia Guidebooks,,
174,Physical,Horizon,BOOK,2007,12,8,Cell : a novel / Stephen King.,"King, Stephen, 1947-","Cell phones Fiction, Murderers Fiction, Horror fiction, Psychological fiction","Scribner,",c2006.
175,Physical,Horizon,BOOK,2007,12,2,prodigal,,"Christian fiction, Domestic fiction, Sisters Fiction, Amish Fiction, Lancaster County Pa Fiction, Amish women Fiction",,
176,Physical,Horizon,BOOK,2007,12,1,Voyage in the dark / Jean Rhys.,"Rhys, Jean",Loneliness Fiction,"Norton,",1982.
177,Physical,Horizon,SOUNDCASS,2007,12,3,Daphne du Mauriers Rebecca,,Cornwall England County Drama,,
178,Physical,Horizon,VIDEODISC,2007,12,4,"Cuba [videorecording] : tabaco, música y ron / [authoring by DigitalExperts ; under license from APA International Film Distributors ; graphic design and DVD production, ANS Entertainment].",,"Cuba History, Cuba Civilization, Cuba Description and travel, Tobacco industry Cuba","ANS Entertainment : Manufactured and distributed by ANS Records Inc.,",c2003.
179,Physical,Horizon,BOOK,2007,12,1,Kitchen wisdom Harrowsmiths sourcebook for cooks,,"Cookery, Cookery Canadian",,
180,Physical,Horizon,BOOK,2007,12,1,The Hillside stranglers / Darcy O'Brien.,"O'Brien, Darcy","Bianchi Ken, Buono Angelo, Crime United States Biography, Criminals United States Biography, Murder United States Case studies, Trials Murder California Los Angeles, True crime stories","Running Press,",c1985.
181,Physical,Horizon,MIXED,2007,12,1,ILLM Revelations for a new era keys to restoring paradise on earth,,,,
182,Physical,Horizon,BOOK,2007,12,4,Tummy trouble / adapted by Josephine Page ; illustrated by Ken Edwards.,"Page, Josephine","Dogs Fiction, Sick Juvenile fiction","Scholastic,",c2000.
183,Physical,Horizon,SOUNDDISC,2007,12,2,Symphonies nos. 3 and 5 [sound recording] ; Judith / William Schuman.,"Schuman, William, 1910-1992","Symphonies, Symphonies String orchestra, Ballets, Judith Biblical figure Drama","Naxos,",p2006.
184,Physical,Horizon,SOUNDDISC,2007,12,1,Zydeco sont pas sale king of the real Creole French zydeco,,"Cajun music, Zydeco music, Blues Music Louisiana",,
185,Physical,Horizon,BOOK,2007,12,1,beast God forgot to invent,,United States Social life and customs 20th century Fiction,,
186,Physical,Horizon,BOOK,2007,12,1,world undone the story of the Great War 1914 1918,,World War 1914 1918,,
187,Physical,Horizon,SOUNDDISC,2007,12,2,2nd to none,,Rock music,,
188,Physical,Horizon,BOOK,2007,12,1,The Scribner guide to orchestral instruments / the Diagram Group.,,"Musical instruments, Orchestra","C. Scribner's Sons,",c1983.
189,Physical,Horizon,BOOK,2007,12,2,"The Kingfisher illustrated dinosaur encyclopedia / by David Burnie, illustrated by John Sibbick.","Burnie, David",Dinosaurs Encyclopedias Juvenile,"Kingfisher,",2001.
190,Physical,Horizon,BOOK,2007,12,1,Ace the technical interview,,"Year 2000 date conversion Computer systems, Electronic data processing personnel Employment",,
191,Physical,Horizon,VIDEOCASS,2007,12,1,hired hand,,"Video recordings for the hearing impaired, Feature films",,
192,Physical,Horizon,MIXED,2007,12,1,ILLM Sometimes Ill start a sentence in Spanish y termino en espa¤ol toward a typology of code switching,,,,
